Date,Region,Solar Energy (MW),Wind Energy (MW),Hydro Energy (MW),Temperature (°C),Wind Speed (m/s),Rainfall (mm)
2026-10-16,East,150.0,222.0,353.0,16.549378752600497,3.0971321619244216,2.9783810752230577
2026-10-17,South,111.0,211.0,443.0,10.965954766604604,7.723024374581501,39.827771965419835
2026-10-18,East,121.0,298.0,287.0,26.88649711479437,6.623072589013827,22.869680321410012
2026-10-19,West,235.0,237.0,394.0,20.870117012750114,9.03526084050273,6.671655048065861
2026-10-20,East,146.0,288.0,394.0,33.452095054018486,6.745770731428903,12.664565258614019
2026-10-21,West,189.0,246.0,382.0,29.95701575992206,8.833914349460112,5.215303156978196
2026-10-22,North,229.0,268.0,446.0,33.36815424471105,8.671714851162069,18.676460449562164
2026-10-23,East,54.0,130.0,439.0,11.305212227823393,5.614892816623575,45.4204072754354
2026-10-24,North,191.0,210.0,324.0,19.492267827941355,3.187439233040612,49.94266694343945
2026-10-25,East,89.0,188.0,357.0,28.34677479874496,4.246741124422343,16.947061492592663
2026-10-26,West,122.0,190.0,450.0,19.210555524653863,3.134239543515112,32.786628262585246
2026-10-27,West,59.0,159.0,255.0,10.038755610366312,4.34702285910406,7.378189150817454
2026-10-28,West,233.0,204.0,449.0,20.714656433055346,3.7332664015088097,17.2875692824906
2026-10-29,South,242.0,208.0,492.0,25.48923279434187,7.051529565828204,15.337737659478428
2026-10-30,East,146.0,204.0,237.0,22.425735632696146,3.4838644964447463,27.19114271845197
2026-10-31,East,183.0,194.0,275.0,15.591218686220367,7.866184978891805,26.24743314803888
2026-11-01,South,172.0,169.0,390.0,11.977114663909571,7.433455877581294,47.952918812275044
2026-11-02,West,115.0,162.0,366.0,31.13905306900708,6.039390882611672,9.319193071724447
2026-11-03,West,221.0,145.0,366.0,21.043836636451985,9.122462883310586,21.822930804080805
2026-11-04,West,205.0,232.0,386.0,14.586520275408917,6.555571928344108,37.49916042018085
2026-11-05,North,165.0,210.0,291.0,13.030407636832017,5.585207981520477,8.043132772753985
2026-11-06,South,220.0,299.0,256.0,23.046733572607277,6.669507601700824,48.8853223902371
2026-11-07,West,213.0,150.0,203.0,30.60236479635024,6.254599256632051,18.18617744097177
2026-11-08,South,111.0,125.0,203.0,13.29357514647273,9.78132360528786,14.651001587457223
2026-11-09,North,242.0,192.0,311.0,28.52655171536416,9.617794292770942,6.990935100205309
2026-11-10,South,146.0,265.0,418.0,34.78832149216913,4.494109377860239,23.268694549338935
2026-11-11,West,235.0,215.0,358.0,13.97037563960293,4.970548896021307,45.016683223582376
2026-11-12,South,200.0,102.0,240.0,34.87412448979711,8.066922361489022,13.443306423599166
2026-11-13,East,187.0,273.0,216.0,21.446381739709686,5.183911858053103,2.1534024895899675
2026-11-14,East,206.0,181.0,209.0,11.277903419316434,6.394848521286136,4.302998196348767
2026-11-15,North,206.0,230.0,438.0,18.476696504055397,3.7280561485536348,12.416617226059628
2026-11-16,West,206.0,297.0,203.0,31.83616588963105,9.736956085618228,29.87517536453872
2026-11-17,North,241.0,229.0,251.0,20.957979479558716,4.301065325747205,21.2183009840449
2026-11-18,East,96.0,134.0,321.0,33.952415262724216,6.73877182920387,29.47396273693958
2026-11-19,South,181.0,289.0,352.0,27.491475383743605,6.0111387127543825,10.360443176404244
2026-11-20,North,138.0,167.0,335.0,13.37363232583861,7.5593907408148775,30.762477081696805
2026-11-21,East,52.0,154.0,241.0,29.979364645785452,4.997533106360665,17.468026455138023
2026-11-22,West,179.0,150.0,366.0,34.37936858803603,5.074727243090566,0.7788035753881206
2026-11-23,West,120.0,150.0,365.0,17.63057635986342,9.70101031416567,12.293529895035288
2026-11-24,West,111.0,215.0,322.0,15.595046233000318,3.832153628173054,16.322550259518763
2026-11-25,North,194.0,141.0,321.0,19.0541077858296,5.228864930275627,45.34997122492116
2026-11-26,South,200.0,244.0,332.0,34.21581191344043,9.075665651023254,1.9339493281714804
2026-11-27,East,87.0,296.0,352.0,34.95526374845352,5.83494127262048,44.85789221764795
2026-11-28,East,128.0,289.0,315.0,23.394719490603173,6.93064018815284,14.691021967310874
2026-11-29,West,196.0,258.0,437.0,31.17667240780255,7.061826372000934,4.901938550792967
2026-11-30,West,161.0,244.0,294.0,22.11070469953163,9.94189701084037,28.904126908671557
2026-12-01,East,60.0,254.0,237.0,31.933210241809345,7.919081836190944,22.913525166610842
2026-12-02,West,231.0,177.0,370.0,11.727493658383414,3.6872237069654266,26.98249705375504
2026-12-03,West,97.0,251.0,390.0,18.58775576149758,7.42634639667539,28.207564434892994
2026-12-04,West,153.0,236.0,286.0,12.003144256054487,8.488620891597186,23.689627146514493
2026-12-05,South,227.0,241.0,361.0,20.501145654188,5.638163866983272,22.69038067236993
2026-12-06,South,206.0,187.0,213.0,28.121584260802635,7.427619497932227,2.6145338693941977
2026-12-07,West,74.0,156.0,426.0,32.849931991856565,5.118043673123604,31.079706583250594
2026-12-08,West,107.0,101.0,250.0,13.417012272566447,4.189798555496771,47.12243754090376
2026-12-09,South,187.0,215.0,260.0,10.713648906090844,4.568595752193323,25.22124436015502
2026-12-10,East,121.0,199.0,209.0,11.686628764632314,7.4925775873344085,42.847745216580535
2026-12-11,South,166.0,107.0,405.0,28.630087364009533,6.290464946511701,6.717653263857182
2026-12-12,North,66.0,103.0,354.0,11.403592234190809,7.4633181067750565,34.43145884082324
2026-12-13,South,197.0,121.0,293.0,26.89886357610272,8.375609880382113,16.17290034725589
2026-12-14,West,193.0,203.0,389.0,25.940521538731183,4.381335102063925,38.675320360089025
2026-12-15,East,199.0,243.0,426.0,11.843883683096308,3.2922480867364396,29.165249952176325
2026-12-16,West,198.0,255.0,426.0,32.667395790745616,6.07531816379284,35.520279079892035
2026-12-17,South,124.0,188.0,499.0,25.314182639832367,5.06107914052372,3.8947371140748532
2026-12-18,North,247.0,148.0,332.0,18.228792500198903,6.745832594450054,8.673418019990303
2026-12-19,South,206.0,168.0,401.0,24.168855489894156,9.910925841154794,13.884993421371028
2026-12-20,East,112.0,253.0,283.0,26.536568101349463,9.89496824707656,5.975746585675318
2026-12-21,East,239.0,182.0,211.0,32.63372612408386,6.6369858121402965,37.860955476178496
2026-12-22,South,204.0,237.0,211.0,22.069961148513816,5.499519510468808,40.415713557155705
2026-12-23,North,114.0,288.0,298.0,31.187069147497027,6.776866171151999,40.064668373074106
2026-12-24,South,114.0,228.0,390.0,18.499146148312025,4.421496720909994,9.564243479089113
2026-12-25,West,110.0,262.0,302.0,14.9914111291948,6.019295412045992,35.75940795681654
2026-12-26,South,150.0,218.0,470.0,23.489626278903554,9.170311410056549,1.2302935070012289
2026-12-27,North,199.0,289.0,401.0,21.919931112666998,8.525625187457344,31.66849411213542
2026-12-28,East,109.0,290.0,351.0,27.72057372931008,7.158444430193023,16.05434470825054
2026-12-29,East,221.0,197.0,332.0,33.21236006744465,6.212080263430391,45.4093838343372
2026-12-30,East,126.0,168.0,456.0,30.332375830769482,5.7634980179664685,45.05320344335007
2026-12-31,East,126.0,139.0,313.0,27.285157589010122,5.716522910933253,23.157874191368933
2027-01-01,East,68.0,148.0,399.0,17.268020468788244,5.740387186722089,31.262006522816726
2027-01-02,South,171.0,210.0,230.0,22.22206884364557,5.21115502765788,40.35414712364004
2027-01-03,North,72.0,285.0,347.0,22.821942800538014,4.467575780272322,29.683918238463967
2027-01-04,South,203.0,272.0,393.0,22.053009944652537,3.6547412119866824,23.14411025353445
2027-01-05,East,174.0,272.0,223.0,10.31441032691416,6.9669641114078615,15.642337873991869
2027-01-06,East,232.0,101.0,352.0,22.24021600507783,7.742651233160206,8.466167935168983
2027-01-07,East,192.0,234.0,483.0,14.836861674448961,7.059715724734875,39.75515894035718
2027-01-08,East,126.0,179.0,270.0,11.801523644450112,9.716305323941828,4.851590589685467
2027-01-09,North,103.0,286.0,351.0,32.271056844924274,3.8660084826630086,2.4349816790714907
2027-01-10,South,184.0,216.0,239.0,13.177885207480859,3.0699036720062596,46.85981047194253
2027-01-11,South,229.0,297.0,429.0,21.218475591492506,4.920831162202183,30.77658912366331
2027-01-12,West,131.0,297.0,469.0,27.045870043234395,9.369303710377078,31.007074957387594
2027-01-13,South,221.0,297.0,302.0,28.19253871799093,5.400040303338878,27.207430691411936
2027-01-14,West,96.0,185.0,494.0,10.918539945589119,9.747772998659034,34.60522951057391
2027-01-15,South,202.0,162.0,468.0,26.77022219610366,9.982592622940269,21.690944810233876
2027-01-16,West,105.0,261.0,365.0,25.578592112605175,7.764086484514393,27.34178429901365
2027-01-17,North,141.0,117.0,322.0,10.801842232370173,9.961864144073441,43.101086548135484
2027-01-18,East,153.0,155.0,344.0,18.291635028323583,7.158131798664186,40.5331488601762
2027-01-19,West,143.0,175.0,319.0,22.173485817307803,9.620665968219315,12.640864057706263
2027-01-20,East,175.0,171.0,400.0,13.163790629840918,5.568214785708775,33.35627409736224
2027-01-21,North,249.0,254.0,357.0,23.604552732740345,3.443072386485207,5.114664376362504
2027-01-22,North,249.0,298.0,491.0,20.689489893251057,9.344596584876992,40.04524812720731
2027-01-23,North,82.0,298.0,277.0,27.93962987511169,6.410726150257073,39.08224430182008
2027-01-24,West,146.0,100.0,242.0,30.40771021902299,4.899710204889038,26.227219872739827
2027-01-25,South,172.0,190.0,469.0,24.693302170804166,3.229343449693036,15.178570990249101
2027-01-26,South,112.0,295.0,423.0,27.1376120528014,3.3329291259127127,26.33235772339609
2027-01-27,South,152.0,105.0,402.0,34.03530658934831,9.555475689529537,27.869738687524855
2027-01-28,East,237.0,193.0,277.0,11.058673003680266,5.097252538962882,45.919426102168366
2027-01-29,East,237.0,134.0,342.0,23.529840485325334,5.650128122216808,4.078280421232533
2027-01-30,South,154.0,198.0,342.0,24.58990973287632,8.173844570604196,24.236352548276734
2027-01-31,South,97.0,101.0,486.0,19.23001423796515,8.483926906248183,14.646961224146398
2027-02-01,East,160.0,282.0,456.0,12.757202614534652,9.265943689596796,2.098870417604315
2027-02-02,South,83.0,233.0,225.0,26.705886897366266,6.5166477656434125,14.25833571443254
2027-02-03,North,71.0,221.0,341.0,26.520938719468234,8.1019671220707,25.74072349402995
2027-02-04,West,204.0,150.0,428.0,20.468249149571864,8.309637914118072,11.871801412401922
2027-02-05,East,71.0,102.0,404.0,29.844956469391406,6.9200261249678165,49.46111626499216
2027-02-06,East,232.0,251.0,343.0,19.613045482392895,5.207421286803384,38.12854864083742
2027-02-07,East,232.0,109.0,447.0,27.878327842985854,5.400650434055155,9.647820232201825
2027-02-08,East,148.0,224.0,392.0,32.27289567120935,5.857079419688443,39.66940658875268
2027-02-09,North,87.0,108.0,392.0,27.522486957186512,5.443490734600497,14.311458616108125
2027-02-10,South,244.0,275.0,321.0,31.749959410907678,9.53787188541823,20.511567882259047
2027-02-11,North,108.0,294.0,407.0,21.96102794416231,9.274465517005549,17.804698169093424
2027-02-12,South,52.0,126.0,465.0,20.057617399454656,6.50319592616662,2.8225528081797293
2027-02-13,East,247.0,258.0,310.0,16.444360819055632,7.495720349885025,46.0624635623727
2027-02-14,North,93.0,219.0,388.0,25.5214283173041,9.676680648476028,31.312565249110953
2027-02-15,West,212.0,299.0,438.0,10.914172462336102,5.3571018706000695,3.705180437933336
2027-02-16,East,160.0,107.0,438.0,33.242001282133394,4.683120367937461,0.661862203337793
2027-02-17,East,199.0,244.0,319.0,24.33211896805552,3.4920203759618937,41.085074818491904
2027-02-18,East,240.0,231.0,283.0,13.90181341984406,3.5390615152600935,26.111522902872373
2027-02-19,South,119.0,294.0,341.0,12.370514449970734,8.260464328444655,29.013054529224753
2027-02-20,West,231.0,171.0,407.0,14.423807255437232,5.92243991510346,21.238387748521003
2027-02-21,South,155.0,164.0,328.0,16.697905619081844,9.26320611398765,49.44462964455839
2027-02-22,West,249.0,163.0,491.0,22.168898208870942,9.141059316531567,20.295081257966007
2027-02-23,South,113.0,163.0,261.0,25.616251544006076,3.636418131254572,14.373498988371908
2027-02-24,South,51.0,163.0,261.0,31.312087277770306,5.396230732948833,14.542392031763395
2027-02-25,West,94.0,244.0,424.0,28.877290677548395,9.06382580521171,37.397021335351994
2027-02-26,South,105.0,139.0,236.0,29.138376929123606,9.108527719239506,13.6991741129387
2027-02-27,East,110.0,164.0,459.0,26.444691696557474,6.601162566028047,5.537543095939573
2027-02-28,West,221.0,299.0,338.0,24.178585885286903,6.905915109252565,19.11514620792319
2027-03-01,West,56.0,219.0,225.0,18.34502259641168,5.595178038518607,24.2865624217839
2027-03-02,East,55.0,175.0,225.0,24.228790446059712,5.154669178674151,42.99283218406281
2027-03-03,South,112.0,173.0,407.0,29.65830110078173,4.144857084379673,16.454217191317078
2027-03-04,North,112.0,226.0,440.0,15.468706027829946,6.287840183888995,4.493319781609545
2027-03-05,West,110.0,193.0,278.0,31.883821557797894,3.574734405257777,24.630120498563873
2027-03-06,South,123.0,270.0,255.0,31.002096029759073,4.549847943687788,0.31365570027995227
2027-03-07,North,180.0,270.0,243.0,25.99040357378967,5.045222146504109,20.34974207985396
2027-03-08,South,59.0,115.0,375.0,23.497382341456344,4.190553523843299,26.080915589522114
2027-03-09,South,142.0,115.0,211.0,19.01153258024562,3.8127005581120015,11.961785933176122
2027-03-10,East,193.0,279.0,299.0,31.145238475085236,3.8036245996985896,25.197180105418145
2027-03-11,East,181.0,162.0,371.0,28.80362307983716,7.241345033082387,28.283479528185396
2027-03-12,South,106.0,247.0,342.0,33.7873457326493,6.868065297377827,28.198210464632428
2027-03-13,South,221.0,221.0,206.0,20.900926053006746,8.2427843165498,9.09019691309439
2027-03-14,West,64.0,221.0,488.0,16.991126710923847,8.64981725263096,48.38034552776083
2027-03-15,North,103.0,132.0,320.0,34.88735488856524,9.966363737593149,48.56920011282788
2027-03-16,North,157.0,174.0,444.0,33.758235374774216,5.570278664097255,4.285011036180819
2027-03-17,South,204.0,142.0,379.0,15.049254258169935,8.609949395529934,49.78585000680244
2027-03-18,South,127.0,187.0,265.0,27.980557310848255,6.2327741755672985,43.426794527954065
2027-03-19,East,198.0,297.0,204.0,17.481306521810804,8.787451301023317,18.083966687326498
2027-03-20,West,86.0,133.0,222.0,11.638181252830082,7.531605802498486,32.75167104889217
2027-03-21,East,100.0,184.0,316.0,31.956099066452072,8.77071421820364,7.267753481174672
2027-03-22,North,139.0,190.0,401.0,24.474531479178083,5.144412106474418,15.266769236027333
2027-03-23,South,225.0,281.0,446.0,14.233069965709113,9.053253686960867,20.300038774886918
2027-03-24,North,106.0,287.0,358.0,18.556051977235857,5.840844256779972,21.433283265536712
2027-03-25,North,200.0,104.0,485.0,24.86983919043995,5.2384965959868754,34.12670453586486
2027-03-26,East,229.0,157.0,282.0,31.412501112001173,7.634024043881114,35.91080270097916
2027-03-27,North,54.0,157.0,449.0,21.42309918483709,7.7889070252767425,22.9626326538363
2027-03-28,South,247.0,161.0,390.0,26.88385079867139,5.913275458283908,4.119372921372727
2027-03-29,West,92.0,250.0,228.0,18.769566205560473,4.883437417305772,18.769125104963308
2027-03-30,East,60.0,263.0,228.0,29.492168305425356,5.944689268008776,45.08405046843708
2027-03-31,East,214.0,196.0,359.0,14.50859867823551,4.106121377280584,26.22079068355465
2027-04-01,North,79.0,170.0,382.0,29.65630859287209,5.739385296185395,9.813118391683695
2027-04-02,North,219.0,122.0,364.0,27.537609852116958,7.320016670881383,39.53677943037576
2027-04-03,South,71.0,179.0,364.0,16.288622247753857,9.39692510542988,26.64555779955984
2027-04-04,West,116.0,283.0,309.0,31.99112881736511,6.837887468603137,15.916525658289926
2027-04-05,East,123.0,198.0,467.0,24.85310718157927,5.431244531336709,5.335882237374401
2027-04-06,East,123.0,243.0,201.0,15.867476949285418,7.2316500550881555,13.733674808279373
2027-04-07,East,119.0,173.0,201.0,19.83507812655587,4.364751729930575,30.06794891749304
2027-04-08,South,88.0,231.0,396.0,16.031113975377295,7.827626190337849,47.35285698863976
2027-04-09,South,231.0,108.0,305.0,28.38631095903512,3.4815037689638086,38.66262312192674
2027-04-10,West,52.0,182.0,467.0,15.389367873589716,6.1610857657217775,19.567927930056328
2027-04-11,West,52.0,262.0,286.0,20.824740978806844,7.078988032479634,18.320823253542223
2027-04-12,North,66.0,119.0,367.0,32.06473999174338,3.0985128075905584,24.045786373458384
2027-04-13,West,109.0,112.0,472.0,26.305136276149366,9.995156472856618,37.00182336156167
2027-04-14,West,164.0,127.0,423.0,27.829988867402463,4.369383309557264,9.71856471729896
2027-04-15,North,96.0,113.0,320.0,27.948375679240343,6.7783325157796845,35.88630928095911
2027-04-16,North,151.0,289.0,485.0,27.656458087761347,9.748287717517961,17.70915562647889
2027-04-17,North,81.0,213.0,410.0,17.529567372496867,9.661253638245046,0.9200533601147809
2027-04-18,North,88.0,184.0,270.0,14.81845831977836,4.7618535904332475,30.430467872361117
2027-04-19,North,128.0,173.0,270.0,13.317742557371158,7.641564646229279,47.493813802640744
2027-04-20,East,147.0,194.0,487.0,28.861933007855793,8.231042684947752,0.8096187737670069
2027-04-21,West,238.0,122.0,361.0,16.250350105467124,8.580071941305885,6.198361595393854
2027-04-22,North,177.0,131.0,260.0,16.900591212441626,8.567724739347284,12.926949592937726
2027-04-23,North,218.0,196.0,226.0,19.792018785787505,4.695035956013235,27.250741365574115
2027-04-24,West,78.0,220.0,327.0,22.94926306275837,6.801439693624749,19.56512697667408
2027-04-25,North,159.0,271.0,385.0,25.446903826382258,3.573749680312298,4.906859545593234
2027-04-26,West,226.0,298.0,473.0,25.8478193251448,9.47938371821079,11.427883141527262
2027-04-27,West,226.0,124.0,284.0,22.887611344212168,8.91259680961912,37.46310864733794
2027-04-28,East,240.0,124.0,287.0,21.522823703380972,4.223588763636176,21.033341675087996
2027-04-29,East,144.0,264.0,479.0,11.181018510163051,7.856179828533594,13.892485544531025
